---------------------------------------------------------------------------------------------------
                                 COMPONENT  CENTER  REPORT
---------------------------------------------------------------------------------------------------
         |                        |                  |        MIL        |        MM         |   | 
         |                        |                  |-------------------|-------------------|   | 
 refdes  |      device type       |     package      |    x    |    y    |    x    |    y    |ang|m
---------------------------------------------------------------------------------------------------
ADM       TPS3895ADRYR_AK_DFN_6P_20_57X39/TPS3895ADRYR AK_DFN_6P_20_57X39_TI   5787.85   6848.60   147.011   173.954 180 N
R1551     R_R0402_DISCRETE_100OHM/100OHM R0402                8319.70    781.93   211.320    19.861 0   N
R1552     R_R0402_DISCRETE_100OHM/100OHM R0402                8320.70    641.93   211.346    16.305 0   N
R1553     R_R0402_DISCRETE_100OHM/100OHM R0402                8223.70    781.93   208.882    19.861 0   N
R1554     R_R0402_DISCRETE_100OHM/100OHM R0402                8221.70    641.93   208.831    16.305 180 N
R1555     R_R0402_H16_DISCRETE_10KOHM/10KOhm R0402_H16            8321.95    335.93   211.378     8.533 0   N
R1556     R_R0402_H16_DISCRETE_4.7KOHM/4.7KOhm R0402_H16            8321.95    430.93   211.378    10.946 0   N
R1557     R_R0402_H16_DISCRETE_0OHM/0Ohm R0402_H16            8221.79    598.62   208.833    15.205 180 N
R1558     R_R0402_H16_DISCRETE_0OHM/0Ohm R0402_H16            8222.70    513.93   208.857    13.054 180 N
R1559     R_R0402_H16_DISCRETE_0OHM/0Ohm R0402_H16            8319.70    739.93   211.320    18.794 180 N
R1560     R_R0402_H16_DISCRETE_0OHM/0Ohm R0402_H16            8311.98    555.55   211.124    14.111 180 N
R1561     R_R0402_H16_DISCRETE_0OHM/0Ohm R0402_H16            8223.70    379.93   208.882     9.650 0   N
R1562     R_R0402_H16_DISCRETE_0OHM/0Ohm R0402_H16            8319.70    682.93   211.320    17.346 180 N
R1563     R_R0402_H16_DISCRETE_4.7KOHM/4.7KOhm R0402_H16            8321.95    385.93   211.378     9.803 0   N
R1564     R_R0402_H16_DISCRETE_0OHM/0Ohm R0402_H16            8221.95    470.93   208.838    11.962 0   N
R1565     R_R0402_H16_DISCRETE_10OHM/10Ohm R0402_H16            8221.95    425.93   208.838    10.819 0   N
R1566     R_R0402_DISCRETE_33OHM/33Ohm R0402                8354.56    201.75   212.206     5.124 90  N
R1570     R_R0402_H16_DISCRETE_1KOHM/1KOhm R0402_H16            6670.00   8983.20   169.418   228.173 0   N
R1578     R_R0402_H16_DISCRETE_1KOHM/1KOhm R0402_H16            6670.00   9023.20   169.418   229.189 180 N
R1579     R_R0402_DISCRETE_0OHM/0Ohm R0402                6670.00   8942.00   169.418   227.127 0   N
R1580     R_R0402_DISCRETE_0OHM/0Ohm R0402                6670.00   8901.00   169.418   226.085 0   N
R1581     R_R0402_DISCRETE_0OHM/0Ohm R0402                6670.00   8860.00   169.418   225.044 0   N
R1582     R_R0402_DISCRETE_0OHM/0Ohm R0402                6780.00   8740.00   172.212   221.996 180 N
R1583     R_R0402_DISCRETE_0OHM/0Ohm R0402                7120.00   8858.02   180.848   224.994 180 N
R1584     R_R0402_DISCRETE_0OHM/0Ohm R0402                7120.00   8817.02   180.848   223.952 180 N
R1585     R_R0402_DISCRETE_0OHM/0Ohm R0402                7120.00   8939.61   180.848   227.066 180 N
R1586     R_R0402_DISCRETE_0OHM/0Ohm R0402                7120.00   8898.80   180.848   226.030 180 N
R1590     R_R0402_DISCRETE_0OHM/0Ohm R0402                5478.86  11559.57   139.163   293.613 0   N
R1599     R_R0402_DISCRETE_0OHM/0Ohm R0402                5037.00  11589.87   127.940   294.383 0   N
R1600     R_R0402_DISCRETE_0OHM/0Ohm R0402                5035.00  11425.00   127.889   290.195 0   N
R1602     R_R0402_DISCRETE_0OHM/0Ohm R0402                5473.91  11378.92   139.037   289.025 180 N
R1604     R_R0402_DISCRETE_0OHM/0Ohm R0402                5478.86  11478.57   139.163   291.556 180 N
R1605     R_R0402_DISCRETE_0OHM/0Ohm R0402                5445.00   9990.00   138.303   253.746 270 N
R1606     R_R0402_DISCRETE_0OHM/0Ohm R0402                7630.00   9890.00   193.802   251.206 270 N
R1608     R_R0402_H16_DISCRETE_4.7KOHM/4.7KOhm R0402_H16            7271.25   9341.46   184.690   237.273 180 N
R1612     R_R0402_H16_DISCRETE_4.7KOHM/4.7KOhm R0402_H16            7180.00   9340.00   182.372   237.236 180 N
R1614     R_R0402_DISCRETE_0OHM/0Ohm R0402                7000.00   9970.00   177.800   253.238 180 N
R1615     R_R0402_DISCRETE_0OHM/0Ohm R0402                7100.00   9970.00   180.340   253.238 0   N
R1616     R_R0402_DISCRETE_0OHM/0Ohm R0402                7361.56   9340.00   186.984   237.236 180 N
R1617     R_R0402_DISCRETE_0OHM/0Ohm R0402                8115.00   9900.00   206.121   251.460 270 N
R1618     R_R0402_DISCRETE_0OHM/0Ohm R0402                8075.00   9900.00   205.105   251.460 90  N
R1619     R_R0402_DISCRETE_0OHM/0Ohm R0402                8165.00   9900.00   207.391   251.460 270 N
R1620     R_R0402_DISCRETE_0OHM/0Ohm R0402                7860.00   9890.00   199.644   251.206 90  N
R1621     R_R0402_DISCRETE_0OHM/0Ohm R0402                7985.00   9900.00   202.819   251.460 270 N
R1622     R_R0402_DISCRETE_0OHM/0Ohm R0402                8030.00   9900.00   203.962   251.460 270 N
R1623     R_R0402_H16_DISCRETE_4.7KOHM/4.7KOhm R0402_H16            6550.00   9340.00   166.370   237.236 180 N
R1624     R_R0402_H16_DISCRETE_4.7KOHM/4.7KOhm R0402_H16            6640.57   9340.00   168.670   237.236 180 N
R1625     R_R0402_DISCRETE_0OHM/0Ohm R0402                6760.00   9340.00   171.704   237.236 180 N
R1626     R_R0402_DISCRETE_0OHM/0Ohm R0402                6440.00   9970.00   163.576   253.238 0   N
R1627     R_R0402_DISCRETE_0OHM/0Ohm R0402                6340.00   9970.00   161.036   253.238 180 N
R1629     R_R0402_H16_DISCRETE_4.7KOHM/4.7KOhm R0402_H16            4920.96  11515.95   124.992   292.505 0   N
R1630     R_R0402_DISCRETE_0OHM/0Ohm R0402                4930.00  11161.00   125.222   283.489 180 N
R1631     R_R0402_H16_DISCRETE_4.7KOHM/4.7KOhm R0402_H16            4930.00  11120.00   125.222   282.448 180 N
R1632     R_R0402_H16_DISCRETE_4.7KOHM/4.7KOhm R0402_H16            4929.30  10916.61   125.204   277.282 180 N
R1633     R_R0402_DISCRETE_0OHM/0Ohm R0402                5036.94  11547.95   127.938   293.318 0   N
R1634     R_R0402_H16_DISCRETE_4.7KOHM/4.7KOhm R0402_H16            4482.27  11348.64   113.850   288.255 180 N
R1635     R_R0402_DISCRETE_0OHM/0Ohm R0402                5036.94  11285.70   127.938   286.657 0   N
R1636     R_R0402_DISCRETE_0OHM/0Ohm R0402                4929.64  11205.21   125.213   284.612 180 N
R1637     R_R0402_H16_DISCRETE_4.7KOHM/4.7KOhm R0402_H16            4400.00  11300.00   111.760   287.020 180 N
R1638     R_R0402_H16_DISCRETE_4.7KOHM/4.7KOhm R0402_H16            4921.71  11638.08   125.011   295.607 180 N
R1639     R_R0402_DISCRETE_0OHM/0Ohm R0402                4920.00  11860.00   124.968   301.244 180 N
R1640     R_R0402_DISCRETE_0OHM/0Ohm R0402                5036.94  11507.20   127.938   292.283 0   N
R1641     R_R0402_DISCRETE_0OHM/0Ohm R0402                5036.94  11326.70   127.938   287.698 0   N
R1642     R_R0402_H16_DISCRETE_4.7KOHM/4.7KOhm R0402_H16            4930.00  10800.00   125.222   274.320 0   N
R1643     R_R0402_H16_DISCRETE_4.7KOHM/4.7KOhm R0402_H16            4920.00  11771.00   124.968   298.983 180 N
R1644     R_R0402_DISCRETE_0OHM/0Ohm R0402                4920.00  11812.00   124.968   300.025 180 N
R1645     R_R0402_DISCRETE_33OHM/33Ohm R0402                8670.00   7520.00   220.218   191.008 180 N
R1646     R_R0402_H16_DISCRETE_10OHM/10Ohm R0402_H16            9119.83   7278.20   231.644   184.866 180 N
R1647     R_R0402_H16_DISCRETE_10OHM/10Ohm R0402_H16            9119.83   7319.20   231.644   185.908 180 N
R1648     R_R0402_DISCRETE_0OHM/0Ohm R0402                7710.75   7630.05   195.853   193.803 180 N
R1649     R_R0402_H16_DISCRETE_1KOHM/1KOhm R0402_H16            8670.00   7560.00   220.218   192.024 0   N
R1650     R_R0402_DISCRETE_150OHM/150Ohm R0402                8671.17   7479.15   220.248   189.970 180 N
R1651     R_R0402_H16_DISCRETE_1KOHM/1KOhm R0402_H16            8668.31   7760.00   220.175   197.104 0   N
R1652     R_R0402_H16_DISCRETE_1KOHM/1KOhm R0402_H16            9211.65   7489.02   233.976   190.221 180 N
R1653     R_R0402_H16_DISCRETE_4.7KOHM/4.7KOhm R0402_H16            8207.49   7919.04   208.470   201.144 90  N
R1655     R_R0402_DISCRETE_0OHM/0Ohm R0402                9135.99   7832.10   232.054   198.935 180 N
R1656     R_R0402_DISCRETE_0OHM/0Ohm R0402                8173.11   7157.23   207.597   181.794 270 N
R1657     R_R0402_H16_DISCRETE_10OHM/10Ohm R0402_H16            8668.83   7195.60   220.188   182.768 180 N
R1658     R_R0402_DISCRETE_100OHM/100OHM R0402                8668.83   7240.60   220.188   183.911 180 N
R1659     R_R0402_DISCRETE_0OHM/0Ohm R0402                9154.09   7360.17   232.514   186.948 180 N
R1660     R_R0402_H16_DISCRETE_1KOHM/1KOhm R0402_H16            9121.97   7441.77   231.698   189.021 0   N
R1661     R_R0402_H16_DISCRETE_10OHM/10Ohm R0402_H16            8668.83   7330.60   220.188   186.197 180 N
R1662     R_R0402_DISCRETE_0OHM/0Ohm R0402                9156.28   7400.85   232.570   187.982 180 N
R1663     R_R0402_H16_DISCRETE_1KOHM/1KOhm R0402_H16            8668.31   7805.00   220.175   198.247 0   N
R1664     R_R0402_DISCRETE_51.1OHM/51.1OHM R0402                9133.83   7890.60   231.999   200.421 180 N
R1665     R_R0402_H16_DISCRETE_10KOHM/10KOhm R0402_H16            8668.83   7285.60   220.188   185.054 180 N
R1666     R_R0402_DISCRETE_0OHM/0Ohm R0402                9083.83   7960.60   230.729   202.199 270 N
R1667     R_R0402_H16_DISCRETE_1KOHM/1KOhm R0402_H16            6670.00   8739.00   169.418   221.971 0   N
R1668     R_R0402_DISCRETE_150OHM/150Ohm R0402                8150.00   7230.00   207.010   183.642 0   N
R1669     R_R0402_DISCRETE_150OHM/150Ohm R0402                8128.53   7157.23   206.465   181.794 90  N
R1670     R_R0402_DISCRETE_150OHM/150Ohm R0402                5715.00   9780.00   145.161   248.412 0   N
R1671     R_R0402_H14_DISCRETE_249OHM/249Ohm R0402_H14            6904.77  11505.82   175.381   292.248 180 N
R1672     R_R0402_H16_DISCRETE_200KOHM/200KOhm R0402_H16            9050.00   8657.21   229.870   219.893 0   N
R1673     R_R0402_DISCRETE_100OHM/100OHM R0402                9115.00   6945.00   231.521   176.403 0   N
R1674     R_R0402_DISCRETE_200OHM/200Ohm R0402                8705.88   6947.85   221.129   176.475 180 N
R1675     R_R0402_DISCRETE_499OHM/499OHM R0402                8730.00   7090.00   221.742   180.086 90  N
R1676     R_R0402_H16_DISCRETE_1KOHM/1KOhm R0402_H16            6148.95   9675.75   156.183   245.764 0   N
R1677     R_R0402_H16_DISCRETE_1KOHM/1KOhm R0402_H16            6150.48   9771.03   156.222   248.184 0   N
R1678     R_R0402_H16_DISCRETE_1KOHM/1KOhm R0402_H16            9114.75   7051.83   231.515   179.116 180 N
R1679     R_R0402_H16_DISCRETE_1KOHM/1KOhm R0402_H16            9115.00   7010.00   231.521   178.054 180 N
R1680     R_R0402_H16_DISCRETE_1KOHM/1KOhm R0402_H16            5715.00   9681.00   145.161   245.897 0   N
R1681     R_R0402_H16_DISCRETE_1KOHM/1KOhm R0402_H16            6904.77  11410.82   175.381   289.835 0   N
R1682     R_R0402_H16_DISCRETE_1KOHM/1KOhm R0402_H16            6489.69  11437.80   164.838   290.520 270 N
R1683     R_R0402_DISCRETE_200OHM/200Ohm R0402                8710.00   8070.00   221.234   204.978 180 N
R1684     R_R0402_DISCRETE_200OHM/200Ohm R0402                8710.00   8197.00   221.234   208.204 180 N
R1685     R_R0402_DISCRETE_200OHM/200Ohm R0402                8709.33   8238.18   221.217   209.250 180 N
R1686     R_R0402_DISCRETE_200OHM/200Ohm R0402                8710.00   8115.00   221.234   206.121 180 N
R1687     R_R0402_H16_DISCRETE_1KOHM/1KOhm R0402_H16            9150.00   8049.22   232.410   204.450 0   N
R1688     R_R0402_H16_DISCRETE_1KOHM/1KOhm R0402_H16            9150.00   8195.00   232.410   208.153 0   N
R1689     R_R0402_H16_DISCRETE_1KOHM/1KOhm R0402_H16            5715.00   9570.00   145.161   243.078 0   N
R1690     R_R0402_H16_DISCRETE_1KOHM/1KOhm R0402_H16            5725.00   9420.00   145.415   239.268 0   N
R1691     R_R0402_H16_DISCRETE_1KOHM/1KOhm R0402_H16            6160.00   9505.00   156.464   241.427 180 N
R1693     R_R0402_DISCRETE_100OHM/100OHM R0402                8710.00   8156.00   221.234   207.162 180 N
R1694     R_R0402_H16_DISCRETE_10OHM/10Ohm R0402_H16            8709.33   8279.94   221.217   210.310 180 N
R1695     R_R0402_H16_DISCRETE_4.7KOHM/4.7KOhm R0402_H16            3675.00  11505.00    93.345   292.227 0   N
R1696     R_R0402_H16_DISCRETE_4.7KOHM/4.7KOhm R0402_H16            3675.00  11105.00    93.345   282.067 0   N
R1697     R_R0402_H16_DISCRETE_4.7KOHM/4.7KOhm R0402_H16            3675.00  11378.40    93.345   289.011 0   N
R1698     R_R0402_DISCRETE_100OHM/100OHM R0402                8260.00   8090.00   209.804   205.486 0   N
R1699     R_R0402_DISCRETE_100OHM/100OHM R0402                8530.00   8260.00   216.662   209.804 0   N
R1700     R_R0402_DISCRETE_100OHM/100OHM R0402                8435.00   8260.00   214.249   209.804 0   N
R1701     R_R0402_H16_DISCRETE_1KOHM/1KOhm R0402_H16           10080.00   6025.00   256.032   153.035 270 N
R1702     R_R0402_H16_DISCRETE_1KOHM/1KOhm R0402_H16           10230.00   6025.00   259.842   153.035 90  N
R1703     R_R0402_H16_DISCRETE_1KOHM/1KOhm R0402_H16            8535.00  12540.00   216.789   318.516 180 N
R1704     R_R0402_H16_DISCRETE_1KOHM/1KOhm R0402_H16            8534.55  12396.29   216.778   314.866 0   N
R1705     R_R0402_H16_DISCRETE_4.7KOHM/4.7KOhm R0402_H16            9970.74   8626.23   253.257   219.106 0   N
R1706     R_R0402_H16_DISCRETE_4.7KOHM/4.7KOhm R0402_H16           10153.75   8627.09   257.905   219.128 0   N
R1707     R_R0402_H16_DISCRETE_2.2KOHM/2.2KOhm R0402_H16           10260.12   8625.15   260.607   219.079 180 N
R1708     R_R0402_H16_DISCRETE_4.7KOHM/4.7KOhm R0402_H16            9980.00   8800.00   253.492   223.520 0   N
R1709     R_R0402_H16_DISCRETE_4.7KOHM/4.7KOhm R0402_H16           10080.00   8800.00   256.032   223.520 180 N
R1710     R_R0402_H16_DISCRETE_2.2KOHM/2.2KOhm R0402_H16           10250.00   8801.00   260.350   223.545 180 N
R1711     R_R0402_DISCRETE_100OHM/100OHM R0402                8535.00  12445.00   216.789   316.103 180 N
R1712     R_R0402_DISCRETE_100OHM/100OHM R0402                8535.00  12490.00   216.789   317.246 180 N
R1713     R_R0402_DISCRETE_100OHM/100OHM R0402               10185.00   6025.00   258.699   153.035 270 N
R1714     R_R0402_DISCRETE_100OHM/100OHM R0402               10133.02   6025.00   257.379   153.035 270 N
R1715     R_R0402_DISCRETE_100OHM/100OHM R0402               10290.00   5935.00   261.366   150.749 270 N
R1716     R_R0402_DISCRETE_100OHM/100OHM R0402                8541.82  12353.45   216.962   313.778 180 N
R1717     R_R0402_DISCRETE_100OHM/100OHM R0402               10290.00   6030.00   261.366   153.162 270 N
R1718     R_R0402_DISCRETE_100OHM/100OHM R0402               10490.00  14020.00   266.446   356.108 180 N
R1719     R_R0402_DISCRETE_100OHM/100OHM R0402                8541.82  12303.35   216.962   312.505 180 N
R1722     R_R0402_DISCRETE_33OHM/33Ohm R0402                9997.70   2098.67   253.942    53.306 0   N
R1724     R_R0402_DISCRETE_100OHM/100OHM R0402               10268.06   1533.19   260.809    38.943 0   N
R1726     R_R0402_DISCRETE_1.5KOHM/1.5KOhm R0402               10268.06   1573.19   260.809    39.959 180 N
R1727     R_R0402_H16_DISCRETE_4.7KOHM/4.7KOhm R0402_H16           10031.53   1532.81   254.801    38.933 180 N
R1729     R_R0402_DISCRETE_33OHM/33Ohm R0402               10031.53   1572.81   254.801    39.949 0   N
R1730     R_R0402_DISCRETE_1.5KOHM/1.5KOhm R0402               10255.00   1790.00   260.477    45.466 0   N
R1731     R_R0402_DISCRETE_100OHM/100OHM R0402               10534.98  11185.95   267.588   284.123 0   N
R1732     R_R0402_DISCRETE_1.5KOHM/1.5KOhm R0402               10535.00  11145.91   267.589   283.106 180 N
R1733     R_R0402_H16_DISCRETE_4.7KOHM/4.7KOhm R0402_H16           10040.00  11175.00   255.016   283.845 180 N
R1734     R_R0402_DISCRETE_33OHM/33Ohm R0402               10040.00  11215.00   255.016   284.861 0   N
R1735     R_R0402_DISCRETE_100OHM/100OHM R0402               10030.53  13429.83   254.775   341.118 0   N
R1736     R_R0402_DISCRETE_1.5KOHM/1.5KOhm R0402               10287.39  11154.03   261.300   283.312 90  N
R1738     R_R0402_H16_DISCRETE_4.7KOHM/4.7KOhm R0402_H16            9804.63  13282.08   249.038   337.365 180 N
R1739     R_R0402_DISCRETE_100OHM/100OHM R0402               10165.00   1790.00   258.191    45.466 180 N
R1740     R_R0402_DISCRETE_1.5KOHM/1.5KOhm R0402               10165.00   1835.00   258.191    46.609 0   N
R1741     R_R0402_H16_DISCRETE_4.7KOHM/4.7KOhm R0402_H16           10006.04   1892.27   254.153    48.064 270 N
R1742     R_R0402_DISCRETE_33OHM/33Ohm R0402                9963.06   1892.09   253.062    48.059 90  N
R1743     R_R0402_DISCRETE_1.5KOHM/1.5KOhm R0402               10090.00   2060.00   256.286    52.324 0   N
R1745     R_R0402_DISCRETE_1.5KOHM/1.5KOhm R0402               10521.36  11018.70   267.243   279.875 180 N
R1746     R_R0402_H16_DISCRETE_4.7KOHM/4.7KOhm R0402_H16           10041.92  11041.88   255.065   280.464 180 N
R1748     R_R0402_DISCRETE_33OHM/33Ohm R0402               10041.92  11086.88   255.065   281.607 0   N
R1749     R_R0402_DISCRETE_100OHM/100OHM R0402               10390.00   5670.00   263.906   144.018 0   N
R1750     R_R0402_DISCRETE_1.5KOHM/1.5KOhm R0402               10286.31  11025.00   261.272   280.035 90  N
R1751     R_R0402_DISCRETE_100OHM/100OHM R0402               10185.00   2055.00   258.699    52.197 0   N
R1752     R_R0402_DISCRETE_1.5KOHM/1.5KOhm R0402               10185.00   2095.00   258.699    53.213 180 N
R1753     R_R0402_H16_DISCRETE_4.7KOHM/4.7KOhm R0402_H16            9997.70   2056.67   253.942    52.239 180 N
R1754     R_R0402_DISCRETE_100OHM/100OHM R0402               10430.97  11484.36   264.947   291.703 0   N
R1755     R_R0402_DISCRETE_1.5KOHM/1.5KOhm R0402               10135.34   2320.92   257.438    58.951 0   N
R1756     R_R0402_DISCRETE_100OHM/100OHM R0402               10532.76  11484.15   267.532   291.697 0   N
R1757     R_R0402_DISCRETE_100OHM/100OHM R0402               10272.24  11285.37   260.915   286.648 0   N
R1758     R_R0402_DISCRETE_1.5KOHM/1.5KOhm R0402               10167.42  11287.11   258.252   286.693 180 N
R1759     R_R0402_H16_DISCRETE_4.7KOHM/4.7KOhm R0402_H16            9876.39  11246.64   250.860   285.665 180 N
R1760     R_R0402_DISCRETE_33OHM/33Ohm R0402                9876.81  11287.53   250.871   286.703 0   N
R1761     R_R0402_DISCRETE_1.5KOHM/1.5KOhm R0402               10011.30  11287.95   254.287   286.714 0   N
R1762     R_R0402_H16_DISCRETE_0OHM/0Ohm R0402_H16            4970.13   9788.55   126.241   248.629 90  N
R1763     R_R0402_H16_DISCRETE_0OHM/0Ohm R0402_H16            4790.00   9880.00   121.666   250.952 270 N
R1764     R_R0402_DISCRETE_2KOHM/2KOHM R0402                4790.00   9789.22   121.666   248.646 270 N
R1765     R_R0402_DISCRETE_2KOHM/2KOHM R0402                4970.00   9879.61   126.238   250.942 90  N
R1767     R_AK_R0402_240OHM/240Ohm AK_R0402            10220.00   7423.98   259.588   188.569 270 N
R1768     R_R0402_H16_DISCRETE_10OHM/10Ohm R0402_H16           10221.00   7322.98   259.613   186.004 270 N
